,Final Pick,Total Projected Indy Wins,First Quarter Wins,Second Quarter Wins,Third Quarter Wins,Games Played By Carson (17 Max),Colts Made Playoffs,Playoff_Result,Game_Where_Indy_Fell_Out_of_Playoffs,Carson Benched On Purpose,Week Carson Benched On Purpose,Out_of_Division,Game_Where_Indy_Fell_Out_of_Division,Wins_of_Div_Winner,Out_of_Wildcard,Game_Where_Indy_Fell_Out_of_Wildcard,Wins_of_Last_WC,Injured,Week of Injury,Benched,COVID-19 Infection,Games Missed From COVID-19,Week Of COVID-19 Infection,Week 1 Result,Week 2 Result,Week 3 Result,Week 4 Result,Week 5 Result,Week 6 Result,Week 7 Result,Week 8 Result,Week 9 Result,Week 10 Result,Week 11 Result,Week 12 Result,Week 13 Result,Week 14 Result,Week 15 Result,Week 16 Result,Week 17 Result,Draft Pick Points,Carson Final Snap %,Percentage of Total Occurances (%),Colts_Eliminated_From_Division_or_Wild_Card_Race_First
9371,26,11.0,1,4,7,15.003062891774213,True,Second Round Exit,,True,17,True,17.0,13.0,False,,10.0,True,16,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,TB,IND,IND,IND,IND,JAX,700,88.25331112808361,0.01,None
9372,24,11.0,1,3,7,16.8904,True,First Round Exit,,False,0,False,,11.0,False,,9.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,IND,IND,IND,ARI,IND,IND,740,99.35529411764705,0.01,None
9373,24,10.0,1,4,6,13.417757243300162,True,First Round Exit,,True,17,True,15.0,12.0,False,,10.0,True,9,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,IND,ARI,IND,IND,740,78.92798378411861,0.01,None
9374,29,10.0,1,4,7,16.93,True,Conference Final Exit,,False,0,False,,11.0,False,,10.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,TB,IND,NE,ARI,IND,IND,640,99.58823529411764,0.01,None
9375,32,10.0,1,4,6,16.6759487278486,True,Super Bowl Win,,False,0,False,,11.0,False,,10.0,True,12,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,NE,IND,IND,IND,590,98.09381604616823,0.01,None
9376,18,9.0,1,4,8,15.354493340677235,False,Missed Playoffs,,True,17,True,17.0,12.0,False,,10.0,True,13,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,IND,HOU,IND,ARI,OAK,JAX,900,90.32054906280726,0.01,Lost Division First
9377,19,9.0,1,3,7,14.581739677380568,True,First Round Exit,,True,17,True,16.0,11.0,False,,9.0,True,9,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,IND,IND,NE,ARI,OAK,IND,875,85.77493927870923,0.01,None
9378,25,9.0,1,4,6,16.702402372252358,True,Second Round Exit,,False,0,False,,10.0,False,,9.0,True,13,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,IND,ARI,OAK,IND,720,98.24942571913152,0.01,None
9379,23,10.0,1,4,7,14.457414345867534,True,First Round Exit,,True,17,True,17.0,12.0,False,,10.0,True,12,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,IND,IND,IND,ARI,IND,JAX,760,85.04361379922078,0.01,None
9380,44,7.0,1,3,5,12.634775999999997,False,Missed Playoffs,17.0,True,17,True,14.0,12.0,True,17.0,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,IND,BUF,IND,HOU,IND,ARI,IND,JAX,460,74.32221176470586,0.01,Lost Division First
9381,18,9.0,1,3,6,13.128286507967895,False,Missed Playoffs,,True,17,True,15.0,13.0,False,,10.0,True,10,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,IND,IND,ARI,OAK,IND,900,77.22521475275232,0.01,Lost Division First
9382,17,8.0,1,3,6,13.8904,False,Missed Playoffs,16.0,True,17,True,15.0,13.0,True,16.0,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,HOU,IND,ARI,OAK,IND,950,81.70823529411764,0.01,Lost Division First
9383,20,11.0,1,3,7,15.757557380993571,True,First Round Exit,,False,0,False,,12.0,False,,10.0,True,11,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,IND,IND,IND,IND,OAK,IND,850,92.69151400584454,0.01,None
9384,24,11.0,1,4,6,15.692348423298538,True,First Round Exit,,False,0,False,,12.0,False,,11.0,True,10,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,IND,IND,IND,IND,740,92.3079319017561,0.01,None
9385,28,10.0,1,3,6,13.8904,True,Second Round Exit,,True,17,True,15.0,12.0,False,,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,TB,IND,IND,ARI,IND,IND,660,81.70823529411764,0.01,None
9386,41,6.0,1,3,5,11.802173737020437,False,Missed Playoffs,15.0,True,17,True,14.0,12.0,True,15.0,10.0,True,11,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,HOU,NE,ARI,OAK,IND,490,69.42455139423787,0.01,Lost Division First
9387,16,8.0,1,3,4,16.458736159999994,False,Missed Playoffs,,False,0,False,,9.0,True,17.0,9.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,IND,BUF,TB,IND,IND,ARI,IND,IND,1000,96.81609505882349,0.01,Lost Wild Card First
9388,16,9.0,1,3,5,13.58662746902299,False,Missed Playoffs,17.0,True,17,True,15.0,12.0,True,17.0,10.0,True,14,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,IND,ARI,IND,IND,1000,79.92133805307641,0.01,Lost Division First
9389,28,10.0,1,4,7,14.3266585018919,True,Second Round Exit,,False,0,False,,11.0,False,,10.0,True,16,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,IND,IND,IND,ARI,OAK,IND,660,84.27446177583471,0.01,None
9390,17,9.0,1,4,6,13.389416081979078,False,Missed Playoffs,17.0,True,17,True,15.0,10.0,True,17.0,10.0,True,12,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,BUF,IND,HOU,IND,ARI,IND,IND,950,78.76127107046517,0.01,Lost Division First
9391,15,9.0,1,3,7,15.8904,False,Missed Playoffs,,True,17,True,17.0,10.0,False,,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,IND,HOU,NE,ARI,IND,IND,1050,93.47294117647058,0.01,Lost Division First
9392,21,11.0,1,4,7,14.80287724093929,True,First Round Exit,,True,17,True,17.0,13.0,False,,10.0,True,15,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,IND,IND,IND,ARI,IND,IND,800,87.07574847611347,0.01,None
9393,49,8.0,1,3,4,12.552739802694827,False,Missed Playoffs,17.0,True,17,True,14.0,14.0,True,17.0,9.0,True,10,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,JAX,BUF,TB,IND,IND,IND,OAK,IND,410,73.83964589820486,0.01,Lost Division First
9394,24,10.0,1,3,6,15.135333423046431,True,First Round Exit,,True,17,True,17.0,11.0,False,,10.0,True,16,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,TB,IND,IND,ARI,IND,IND,740,89.03137307674372,0.01,None
9395,14,8.0,1,4,6,13.781510826363629,False,Missed Playoffs,17.0,True,17,True,15.0,10.0,True,17.0,9.0,True,10,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,HOU,NE,ARI,IND,IND,1100,81.06771074331547,0.01,Lost Division First
9396,41,6.0,1,3,4,12.559472956799997,False,Missed Playoffs,16.0,True,17,True,14.0,11.0,True,16.0,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,IND,BUF,TB,HOU,IND,IND,OAK,JAX,490,73.87925268705881,0.01,Lost Division First
9397,21,9.0,1,3,7,13.153843133870263,True,First Round Exit,,True,17,True,14.0,14.0,False,,9.0,True,14,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,IND,HOU,NE,ARI,IND,IND,800,77.37554784629566,0.01,None
9398,26,9.0,1,3,6,15.8904,True,Second Round Exit,,True,17,True,17.0,11.0,False,,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,HOU,IND,ARI,IND,IND,700,93.47294117647058,0.01,None
9399,20,9.0,1,4,6,16.93,True,First Round Exit,,False,0,False,,9.0,False,,9.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,NE,ARI,IND,IND,850,99.58823529411764,0.01,None
9400,15,8.0,1,3,5,13.8508,False,Missed Playoffs,,True,17,True,15.0,12.0,False,,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,IND,ARI,IND,JAX,1050,81.47529411764705,0.01,Lost Division First
9401,16,8.0,1,4,5,13.8508,False,Missed Playoffs,16.0,True,17,True,15.0,10.0,True,16.0,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,BUF,TB,IND,NE,ARI,IND,IND,1000,81.47529411764705,0.01,Lost Division First
9402,17,9.0,1,4,8,15.93,False,Missed Playoffs,,True,17,True,17.0,11.0,False,,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,IND,IND,NE,ARI,OAK,JAX,950,93.70588235294117,0.01,Lost Division First
9403,25,11.0,1,3,7,16.86652131970368,True,Second Round Exit,,False,0,False,,11.0,False,,10.0,True,15,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,IND,IND,IND,ARI,IND,IND,720,99.21483129237458,0.01,None
9404,48,9.0,1,3,6,12.563457364849606,False,Missed Playoffs,,True,17,True,14.0,14.0,False,,9.0,True,10,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,IND,NE,ARI,IND,IND,420,73.90269038146828,0.01,Lost Division First
9405,19,9.0,1,4,6,12.96269585825735,True,First Round Exit,,True,17,True,15.0,12.0,False,,9.0,True,12,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,IND,TB,HOU,IND,ARI,IND,IND,875,76.25115210739617,0.01,None
9406,21,12.0,1,4,8,16.04183027129692,True,First Round Exit,,False,0,False,,12.0,False,,10.0,True,12,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,OAK,IND,800,94.36370747821718,0.01,None
9407,11,7.0,1,3,5,12.8508,False,Missed Playoffs,17.0,True,17,True,14.0,12.0,True,17.0,8.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,NE,ARI,OAK,IND,1250,75.59294117647059,0.01,Lost Division First
9408,61,9.0,1,4,5,12.649386146727448,True,Conference Final Exit,,True,17,True,15.0,12.0,False,,9.0,True,11,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,JAX,BUF,TB,IND,IND,ARI,IND,IND,292,74.40815380427911,0.01,None
9409,17,9.0,1,4,5,15.8508,False,Missed Playoffs,,True,17,True,17.0,11.0,False,,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,BUF,TB,IND,NE,IND,IND,IND,950,93.24,0.01,Lost Division First
9410,41,6.0,1,3,4,12.559472956799997,False,Missed Playoffs,16.0,True,17,True,14.0,13.0,True,16.0,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,IND,BUF,TB,HOU,IND,ARI,OAK,IND,490,73.87925268705881,0.01,Lost Division First
9411,28,10.0,1,4,6,15.93,True,Second Round Exit,,True,17,True,17.0,12.0,False,,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,HOU,IND,IND,IND,IND,660,93.70588235294117,0.01,None
9412,18,9.0,1,3,6,12.8904,False,Missed Playoffs,,True,17,True,14.0,14.0,False,,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,TB,IND,NE,IND,IND,JAX,900,75.82588235294118,0.01,Lost Division First
9413,27,10.0,1,4,7,16.93,True,Second Round Exit,,False,0,False,,10.0,False,,9.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,TB,HOU,IND,ARI,IND,IND,680,99.58823529411764,0.01,None
9414,9,7.0,1,3,4,13.519112319999996,False,Missed Playoffs,16.0,True,17,True,15.0,12.0,True,16.0,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,JAX,IND,TB,IND,IND,ARI,IND,JAX,1350,79.52419011764704,0.01,Lost Division First
9415,24,8.0,1,3,5,14.8112,True,First Round Exit,,True,17,True,16.0,9.0,False,,8.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,JAX,IND,TB,IND,IND,ARI,OAK,IND,740,87.12470588235294,0.01,None
9416,26,9.0,1,3,5,16.8508,True,Second Round Exit,,False,0,False,,9.0,False,,9.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,IND,ARI,IND,IND,700,99.12235294117647,0.01,None
9417,18,9.0,1,3,6,13.371479535047838,False,Missed Playoffs,,True,17,True,15.0,14.0,False,,10.0,True,10,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,TB,IND,IND,ARI,OAK,IND,900,78.65576197086963,0.01,Lost Division First
9418,17,9.0,1,4,5,16.8508,False,Missed Playoffs,,False,0,False,,9.0,False,,9.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,BUF,TB,IND,NE,IND,IND,IND,950,99.12235294117647,0.01,Lost Wild Card and Division at Same Time
9419,19,11.0,1,4,6,16.93,True,First Round Exit,,False,0,False,,11.0,False,,9.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,BUF,IND,IND,IND,IND,IND,IND,875,99.58823529411764,0.01,None
9420,18,9.0,1,3,5,12.8508,False,Missed Playoffs,,True,17,True,14.0,13.0,False,,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,NE,IND,IND,IND,900,75.59294117647059,0.01,Lost Division First
9421,18,9.0,1,4,6,13.93,False,Missed Playoffs,,True,17,True,15.0,12.0,False,,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,NE,ARI,IND,IND,900,81.94117647058823,0.01,Lost Division First
9422,49,9.0,1,3,5,11.935820916968613,False,Missed Playoffs,,True,17,True,14.0,13.0,False,,10.0,True,13,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,IND,ARI,IND,IND,410,70.21071127628595,0.01,Lost Division First
9423,27,9.0,1,4,6,16.63749797967128,True,Second Round Exit,,False,0,False,,10.0,False,,9.0,True,11,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,HOU,IND,IND,IND,JAX,680,97.86763517453694,0.01,None
9424,18,10.0,1,4,6,15.93,False,Missed Playoffs,,True,17,True,17.0,11.0,False,,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,IND,ARI,IND,IND,900,93.70588235294117,0.01,Lost Division First
9425,15,8.0,1,4,6,13.005499821651625,False,Missed Playoffs,17.0,True,17,True,15.0,11.0,True,17.0,9.0,True,12,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,HOU,IND,ARI,IND,JAX,1050,76.5029401273625,0.01,Lost Division First
9426,25,9.0,1,3,6,15.8904,True,Second Round Exit,,True,17,True,17.0,12.0,False,,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,IND,IND,ARI,IND,JAX,720,93.47294117647058,0.01,None
9427,17,9.0,1,3,4,15.19428530801517,False,Missed Playoffs,,True,17,True,17.0,10.0,False,,10.0,True,12,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,IND,BUF,TB,IND,IND,IND,IND,IND,950,89.37814887067746,0.01,Lost Division First
9428,18,9.0,1,3,6,14.086362568026598,False,Missed Playoffs,17.0,True,17,True,16.0,12.0,True,17.0,10.0,True,12,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,IND,IND,IND,IND,IND,ARI,OAK,IND,900,82.8609562825094,0.01,Lost Division First
9429,18,9.0,1,3,5,13.491174790707424,False,Missed Playoffs,,True,17,True,15.0,12.0,False,,10.0,True,12,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,IND,BUF,IND,IND,IND,ARI,IND,IND,900,79.35985171004367,0.01,Lost Division First
9430,28,12.0,1,4,7,16.57956605405606,True,Second Round Exit,,False,0,False,,12.0,False,,10.0,True,16,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,TB,IND,IND,IND,IND,IND,660,97.52685914150622,0.01,None
9431,18,9.0,1,3,6,15.9394550244202,False,Missed Playoffs,,False,0,True,17.0,10.0,False,,10.0,True,15,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,IND,NE,ARI,IND,IND,900,93.76150014364823,0.01,Lost Division First
9432,29,10.0,1,4,6,16.695529362263514,True,Conference Final Exit,,False,0,False,,10.0,False,,9.0,True,14,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,IND,ARI,IND,IND,640,98.2089962486089,0.01,None
9433,14,8.0,1,3,5,13.8112,False,Missed Playoffs,17.0,True,17,True,15.0,12.0,True,17.0,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,NE,ARI,IND,IND,1100,81.24235294117646,0.01,Lost Division First
9434,23,11.0,1,4,7,16.93,True,First Round Exit,,False,0,False,,12.0,False,,10.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,TB,IND,IND,ARI,IND,IND,760,99.58823529411764,0.01,None
9435,28,10.0,1,3,6,13.280148319499917,True,Second Round Exit,,True,17,True,15.0,12.0,False,,9.0,True,10,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,IND,NE,IND,IND,IND,660,78.1185195264701,0.01,None
9436,25,9.0,1,3,5,13.8508,True,Second Round Exit,,True,17,True,15.0,13.0,False,,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,IND,ARI,IND,IND,720,81.47529411764705,0.01,None
9437,16,8.0,1,3,5,14.864309316314191,False,Missed Playoffs,16.0,True,17,True,16.0,10.0,True,16.0,10.0,True,12,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,IND,ARI,OAK,IND,1000,87.43711362537759,0.01,Lost Wild Card and Division at Same Time
9438,54,10.0,1,3,5,12.339878773783902,True,First Round Exit,,True,17,True,14.0,14.0,False,,10.0,True,13,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,IND,BUF,IND,IND,IND,IND,IND,IND,360,72.58752219872883,0.01,None
9439,24,10.0,1,4,6,16.93,True,First Round Exit,,False,0,False,,10.0,False,,10.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,IND,ARI,IND,IND,740,99.58823529411764,0.01,None
9440,17,9.0,1,3,5,13.14204624844842,False,Missed Playoffs,,True,17,True,15.0,13.0,False,,10.0,True,12,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,IND,ARI,IND,IND,950,77.30615440263776,0.01,Lost Division First
9441,16,7.0,1,3,5,12.8508,False,Missed Playoffs,16.0,True,17,True,14.0,12.0,True,16.0,8.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,NE,ARI,OAK,IND,1000,75.59294117647059,0.01,Lost Division First
9442,45,7.0,1,3,5,12.150065544522372,False,Missed Playoffs,16.0,True,17,True,14.0,13.0,True,16.0,9.0,True,10,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,NE,ARI,OAK,IND,450,71.47097379130807,0.01,Lost Division First
9443,20,10.0,1,4,6,15.529184467066166,True,First Round Exit,,False,0,False,,10.0,False,,10.0,True,10,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,IND,IND,OAK,IND,850,91.34814392391863,0.01,None
9444,14,7.0,1,4,6,15.791991999999999,False,Missed Playoffs,17.0,True,17,True,17.0,9.0,True,17.0,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,HOU,NE,ARI,IND,JAX,1100,92.8940705882353,0.01,Lost Wild Card and Division at Same Time
9445,14,8.0,1,3,5,12.758233653861994,False,Missed Playoffs,16.0,True,17,True,15.0,13.0,True,16.0,9.0,True,14,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,IND,ARI,OAK,IND,1100,75.04843325801174,0.01,Lost Division First
9446,7,6.0,1,3,5,12.791991999999999,False,Missed Playoffs,15.0,True,17,True,14.0,12.0,True,15.0,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,HOU,NE,ARI,IND,JAX,1500,75.24701176470587,0.01,Lost Division First
9447,12,8.0,1,3,5,15.458947311845197,False,Missed Playoffs,,True,17,True,17.0,11.0,False,,8.0,True,10,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,IND,ARI,IND,JAX,1200,90.93498418732469,0.01,Lost Division First
9448,17,9.0,1,3,6,16.8904,False,Missed Playoffs,,False,0,False,,9.0,False,,9.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,IND,IND,ARI,IND,JAX,950,99.35529411764705,0.01,Lost Wild Card and Division at Same Time
9449,15,8.0,1,3,6,12.8508,False,Missed Playoffs,,True,16,True,13.0,14.0,False,,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,Tie,IND,IND,TB,IND,NE,IND,OAK,IND,1050,75.59294117647059,0.01,Lost Division First
9450,26,10.0,1,4,7,16.93,True,Second Round Exit,,False,0,False,,11.0,False,,10.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,TB,IND,NE,ARI,IND,IND,700,99.58823529411764,0.01,None
9451,29,10.0,1,4,7,15.439771376025517,True,Conference Final Exit,,False,0,False,,11.0,False,,10.0,True,10,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,IND,IND,NE,ARI,IND,IND,640,90.82218456485597,0.01,None
9452,29,11.0,1,3,6,15.8904,True,Conference Final Exit,,True,17,True,17.0,13.0,False,,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,TB,IND,IND,IND,IND,IND,640,93.47294117647058,0.01,None
9453,14,8.0,1,3,5,15.8112,False,Missed Playoffs,17.0,True,17,True,17.0,9.0,True,17.0,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,IND,ARI,OAK,IND,1100,93.0070588235294,0.01,Lost Wild Card and Division at Same Time
9454,27,10.0,1,4,7,16.93,True,Second Round Exit,,False,0,False,,10.0,False,,10.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,IND,IND,IND,ARI,IND,JAX,680,99.58823529411764,0.01,None
9455,30,10.0,1,3,7,15.27057757283226,True,Conference Final Exit,,True,17,True,17.0,12.0,False,,10.0,True,15,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,IND,IND,NE,ARI,IND,IND,620,89.82692689901329,0.01,None
9456,23,11.0,1,4,7,16.00499551246525,True,First Round Exit,,False,0,False,,11.0,False,,10.0,True,14,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,JAX,IND,IND,IND,IND,IND,OAK,IND,760,94.14703242626618,0.01,None
9457,20,10.0,1,3,6,16.8904,True,First Round Exit,,False,0,False,,11.0,False,,10.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,IND,IND,ARI,IND,IND,850,99.35529411764705,0.01,None
9458,26,11.0,1,4,7,16.508943045543717,True,Second Round Exit,,False,0,False,,11.0,False,,10.0,True,11,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,IND,IND,IND,NE,IND,IND,IND,700,97.11142967966893,0.01,None
9459,17,9.0,1,4,6,15.93,False,Missed Playoffs,,True,17,True,17.0,11.0,False,,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,IND,ARI,IND,JAX,950,93.70588235294117,0.01,Lost Division First
9460,30,11.0,1,3,6,14.506279948578511,True,Conference Final Exit,,True,17,True,17.0,13.0,False,,9.0,True,10,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,IND,IND,IND,IND,IND,620,85.33105852105007,0.01,None
9461,30,10.0,1,4,6,16.152536237156728,True,Conference Final Exit,,False,0,False,,11.0,False,,9.0,True,14,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,JAX,BUF,IND,IND,IND,ARI,IND,IND,620,95.0149190420984,0.01,None
9462,27,9.0,1,3,5,14.585534402632911,True,Second Round Exit,,True,17,True,16.0,11.0,False,,9.0,True,8,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,IND,BUF,IND,IND,IND,IND,OAK,IND,680,85.7972611919583,0.01,None
9463,18,9.0,1,4,7,16.049311331049775,False,Missed Playoffs,,False,0,False,,10.0,False,,10.0,True,13,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,IND,IND,NE,ARI,OAK,IND,900,94.4077137120575,0.01,Lost Wild Card and Division at Same Time
